network,policy,n,objective_mean,objective_ci95,loss_mean_mean,loss_mean_ci95,avg_bandwidth_mean,avg_bandwidth_ci95,bandwidth_saving_vs_b3_pct_mean,bandwidth_saving_vs_b3_pct_ci95,missed_pct_mean,missed_pct_ci95,false_alarm_pct_mean,false_alarm_pct_ci95,precision_mean,precision_ci95,recall_mean,recall_ci95,f1_mean,f1_ci95,avg_aoi_mean,avg_aoi_ci95,max_aoi_mean,max_aoi_ci95,fairness_mean,fairness_ci95,packet_success_pct_mean,packet_success_pct_ci95,constraint_violation_pct_mean,constraint_violation_pct_ci95,switching_rate_pct_mean,switching_rate_pct_ci95,recovery_aoi_mean,recovery_aoi_ci95
severe_burst,burst_adaptive,320,0.18874177823656987,0.0030699389644724437,0.10335739385218554,0.0034050417190488375,1.2215715715715711,0.005159300918288944,59.28094761428092,0.1719766972762981,2.016527922005797,0.09928304627096862,8.07762915271127,0.294022698462093,0.9512546676758481,0.0020124090254316214,0.979834720779943,0.0009928304627096864,0.9652985715397928,0.0014840980281155363,2.434768101434768,0.07508003247553571,37.05,2.5604352931253955,0.9882992528163624,0.0010379656609111828,72.04173504903457,0.34714551415230127,2.016527922005797,0.09928304627096862,11.853707414829653,0.1922897035625681,4.585710975397072,0.218026570549847
severe_burst,max_aoi,320,0.16370313086524016,0.002378263104181617,0.06781249022459954,0.0023356245837403557,2.0,0.0,33.333333333333385,0.0,1.23990093215636,0.062155097790813636,5.907931953248638,0.2251709750983069,0.9638936589486002,0.0016984545969215613,0.9876009906784351,0.0006215509779081364,0.9755685879294335,0.0011350557271587603,1.0593760427093746,0.014315208685826131,13.95,0.31515332388356454,0.9547090548412915,0.0006665650047697637,71.79179179179172,0.2940502291677168,1.23990093215636,0.062155097790813636,0.0,0.0,1.3796360381337311,0.008085653664832607
severe_burst,max_risk,320,0.2985238571905239,0.0038503936127656747,0.10683587233066386,0.0033386916743680566,2.0,0.0,33.333333333333385,0.0,1.7176939658046315,0.10123883844843252,8.793187547804838,0.3971571428941434,0.9487609815514249,0.0023423349558485515,0.9828230603419537,0.001012388384484325,0.9654254818412824,0.0016277257409796398,7.445865657323995,0.31291884854167273,111.315625,3.5321572697714485,0.9681794667408381,0.002373201009853523,71.79179179179172,0.2940502291677168,1.7176939658046315,0.10123883844843252,0.0,0.0,20.93194015128776,0.9492890721687163
severe_burst,voi_b2,320,0.1670755501595344,0.002442823166028693,0.06936638787224719,0.002443255262135734,2.0,0.0,33.333333333333385,0.0,1.2984839823719692,0.06709991083154197,5.815557148256536,0.22483427797594138,0.9645197481784156,0.0016574204721923167,0.9870151601762791,0.0006709991083154198,0.9756074683303698,0.0011377742221307884,1.180610819152485,0.018666669317587772,17.9625,0.9013374558108904,0.9770832253187303,0.0011857388321621265,71.79179179179172,0.2940502291677168,1.2984839823719692,0.06709991083154197,0.0,0.0,1.8891324727342778,0.03854884196464729
severe_burst,event_triggered,320,0.20622813894623784,0.0033580573978721135,0.09885443711941101,0.00339129917702744,2.184644019019019,0.0278708456747943,27.178532699366023,0.92902818915981,2.216233480724977,0.11022526714003118,6.075004595819538,0.22663224399351442,0.9624305446358798,0.00177128648537933,0.9778376651927511,0.0011022526714003116,0.9700541337150442,0.0014096845157720891,1.3325294044044027,0.029109182619724464,13.6,0.31928183518974523,0.9924069618187488,0.0006970199651240853,72.00324198155053,0.26909099740144654,2.216233480724977,0.11022526714003118,16.09030561122245,0.5071952101274224,1.351337088370054,0.057360560303250686
severe_burst,channel_aware,320,0.1956331025035452,0.0031062583702866783,0.07427624564668839,0.0029687981020996225,2.3497497497497473,0.01023425196182821,21.67500834167503,0.34114173206094034,1.150572780948172,0.06989146328706371,7.050023110772055,0.29889399062393884,0.9577048740298757,0.0019374278635523137,0.9884942721905174,0.0006989146328706369,0.972802248854052,0.0012619142464596722,1.8244577911244584,0.04986467725491083,26.20625,0.8912359456259953,0.9986993491039785,0.0001649305588973639,72.0099733056949,0.2705629779421731,1.150572780948172,0.06989146328706371,21.598196392785567,0.16918929835567587,3.1511561875943377,0.07640992143243909
severe_burst,rabs_h,320,0.18534212793522678,0.002715116089545571,0.07636984315044211,0.0028173950167601084,2.2661473973973965,0.024862592872560207,24.461753420086726,0.8287530957520068,1.5016604199292947,0.08146877143493825,5.671724097152328,0.22932745667417773,0.9654274279191662,0.0016397881600289956,0.9849833958007055,0.0008146877143493823,0.9750835583524327,0.0011988221311783687,1.2217592592592585,0.028566352860758946,16.696875,0.5120675420905113,0.9938418167284248,0.0012163971582641344,72.08589464616793,0.2619421432101592,1.5016604199292947,0.08146877143493825,10.257389779559121,0.34294806591748234,1.4103588198854498,0.06943233424415106
severe_burst,rabs_l,320,0.1722614424320153,0.003231538022461951,0.09327162448907236,0.003246044313691578,1.1726413913913911,0.002943940203940951,60.91195362028689,0.09813134013136499,2.087151604053183,0.10652493472889378,5.528813418388314,0.20425838568357996,0.9657686526252341,0.0015763392748558557,0.9791284839594697,0.0010652493472889377,0.9723889969584573,0.0012917268778733513,2.1389441524858204,0.02094337198408836,17.684375,0.5814326110742424,0.9890629579147662,0.0009919701137516739,72.0151713542454,0.3649867003597512,2.087151604053183,0.10652493472889378,17.556988977955907,0.24036345579955054,3.852874402390031,0.05386873579712874
severe_burst,rabs_pd,320,0.1666268475506758,0.0030424173142146412,0.08309486244056555,0.00301916614061636,1.5389232982982994,0.0023799737371439918,48.70255672339007,0.07933245790479972,1.8037177742669535,0.09709131375488882,5.508653477950882,0.20578551692861768,0.9661478021539767,0.001528058632539178,0.9819628222573307,0.0009709131375488882,0.9739770373894322,0.001222557804889595,1.4650035452118781,0.010347137772387298,13.796875,0.3280600405918869,0.9908233662987229,0.0008717582373845769,71.56116879706461,0.28927693964371065,1.8037177742669535,0.09709131375488882,50.11460420841681,0.30214769916536305,1.8176107637675887,0.020722359030256828
severe_burst,oracle_b,320,0.1291772671108609,0.0017870517328140224,0.047155260729479495,0.0017126472040354147,1.1844094094094089,0.004593522351883656,60.51968635301962,0.15311741172945517,0.5986706349892004,0.0399821378537412,5.577626420472116,0.20866003461390437,0.9661031067320627,0.0015408975337133364,0.9940132936501088,0.00039982137853741194,0.9798233887139306,0.0009500594642235211,2.3097086670003337,0.02551602107836886,19.028125,0.3721805871474913,0.9892430017029419,0.0010039881432934723,72.01234221298056,0.3603485636830251,0.5986706349892004,0.0399821378537412,16.655185370741485,0.296203844247321,4.384622437584941,0.05512478927178536
